epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3400.09,1.16216,0.85961,1.24387,0.78484,0.79581,0.83313,0.45712,1.52266,0.95458,1.53751,0.000494885,0.000494885,0.000494885
43,3481.68,1.15961,0.86548,1.24573,0.772,0.78028,0.81941,0.44721,1.5665,0.98991,1.57524,0.000486639,0.000486639,0.000486639
44,3566.19,1.16176,0.84797,1.24999,0.77173,0.77211,0.82718,0.44444,1.54848,0.96111,1.57309,0.000478392,0.000478392,0.000478392
45,3647.66,1.15064,0.85821,1.25219,0.80271,0.74042,0.82231,0.46026,1.53504,0.97432,1.55731,0.000470145,0.000470145,0.000470145
46,3728.76,1.15797,0.85517,1.24797,0.79113,0.76738,0.81343,0.44688,1.55057,0.97255,1.56008,0.000461898,0.000461898,0.000461898
47,3809.65,1.12285,0.81133,1.22222,0.78755,0.80644,0.84059,0.45674,1.53784,0.94899,1.55809,0.000453652,0.000453652,0.000453652
48,3889.79,1.1193,0.80644,1.22129,0.8236,0.73584,0.82464,0.45193,1.54244,0.95423,1.55506,0.000445405,0.000445405,0.000445405
49,3969.87,1.10626,0.80022,1.214,0.81399,0.73191,0.81745,0.44494,1.53063,0.924,1.545,0.000437158,0.000437158,0.000437158
50,4049.72,1.10214,0.80016,1.21173,0.79024,0.77857,0.82208,0.45469,1.54338,0.96522,1.53975,0.000428912,0.000428912,0.000428912
51,4131.21,1.09567,0.78745,1.21597,0.7861,0.7779,0.82565,0.45302,1.53419,0.94791,1.56148,0.000420665,0.000420665,0.000420665
52,4211.97,1.06948,0.77718,1.19455,0.79891,0.80314,0.83959,0.45948,1.53177,0.93222,1.54962,0.000412418,0.000412418,0.000412418
53,4291.39,1.07026,0.76226,1.19258,0.81975,0.76815,0.83544,0.4544,1.52771,0.93456,1.54237,0.000404172,0.000404172,0.000404172
54,4372.01,1.06907,0.75473,1.19649,0.83138,0.74633,0.83774,0.45757,1.5241,0.93245,1.55788,0.000395925,0.000395925,0.000395925
55,4452.25,1.0599,0.74721,1.18601,0.80434,0.76725,0.83611,0.45586,1.52626,0.93315,1.55132,0.000387678,0.000387678,0.000387678
56,4533.52,1.05108,0.73295,1.18606,0.83379,0.77924,0.84316,0.46557,1.518,0.89051,1.55913,0.000379431,0.000379431,0.000379431
57,4613.75,1.03821,0.72558,1.1736,0.81322,0.79079,0.84628,0.4619,1.53753,0.911,1.56833,0.000371185,0.000371185,0.000371185
58,4693.56,1.02473,0.70509,1.1636,0.81585,0.78598,0.84219,0.46205,1.53672,0.92311,1.56663,0.000362938,0.000362938,0.000362938
59,4775.19,1.01208,0.69167,1.15396,0.81897,0.78167,0.83728,0.45582,1.55204,0.90579,1.5946,0.000354691,0.000354691,0.000354691
60,4857.12,1.01285,0.70505,1.16233,0.81057,0.79172,0.85135,0.47115,1.52479,0.90587,1.56427,0.000346445,0.000346445,0.000346445
61,4938.81,0.9915,0.67675,1.14442,0.79798,0.78927,0.83302,0.46291,1.54478,0.9325,1.59074,0.000338198,0.000338198,0.000338198
62,5020.8,0.99659,0.69089,1.1532,0.82262,0.77229,0.81782,0.45436,1.54519,0.94678,1.58714,0.000329951,0.000329951,0.000329951
63,5103.59,0.98278,0.67459,1.14003,0.79845,0.7979,0.82419,0.44986,1.54632,0.92592,1.57904,0.000321705,0.000321705,0.000321705
64,5185,0.98103,0.67232,1.14497,0.8007,0.78557,0.82646,0.46096,1.53883,0.92045,1.571,0.000313458,0.000313458,0.000313458
65,5266.49,0.98301,0.6714,1.13897,0.81641,0.81042,0.85171,0.46582,1.53365,0.88584,1.57204,0.000305211,0.000305211,0.000305211
66,5347.89,0.96333,0.66148,1.13349,0.81502,0.79538,0.84709,0.47414,1.5362,0.87603,1.57869,0.000296964,0.000296964,0.000296964
67,5429.33,0.96877,0.64858,1.13331,0.80357,0.76907,0.82788,0.45921,1.54736,0.90352,1.59118,0.000288718,0.000288718,0.000288718
